Date,City,Value,,
2010-01-01,Colombo,584,,
2010-02-01,Colombo,606,,
2010-03-01,Colombo,294,,
2010-04-01,Colombo,224,,
2010-05-01,Colombo,296,,
2010-06-01,Colombo,700,,
2010-07-01,Colombo,1530,,
2010-08-01,Colombo,881,,
2010-09-01,Colombo,312,,
2010-10-01,Colombo,267,,
2010-11-01,Colombo,97,,
2010-12-01,Colombo,146,,
2010-01-01,Gampaha,608,,
2010-02-01,Gampaha,623,,
2010-03-01,Gampaha,306,,
2010-04-01,Gampaha,205,,
2010-05-01,Gampaha,295,,
2010-06-01,Gampaha,381,,
2010-07-01,Gampaha,686,,
2010-08-01,Gampaha,417,,
2010-09-01,Gampaha,174,,
2010-10-01,Gampaha,101,,
2010-11-01,Gampaha,77,,
2010-12-01,Gampaha,87,,
2010-01-01,Kalutara,121,,
2010-02-01,Kalutara,124,,
2010-03-01,Kalutara,119,,
2010-04-01,Kalutara,114,,
2010-05-01,Kalutara,185,,
2010-06-01,Kalutara,294,,
2010-07-01,Kalutara,420,,
2010-08-01,Kalutara,215,,
2010-09-01,Kalutara,122,,
2010-10-01,Kalutara,56,,
2010-11-01,Kalutara,23,,
2010-12-01,Kalutara,19,,
2010-01-01,Kandy,211,,
2010-02-01,Kandy,174,,
2010-03-01,Kandy,116,,
2010-04-01,Kandy,89,,
2010-05-01,Kandy,114,,
2010-06-01,Kandy,176,,
2010-07-01,Kandy,341,,
2010-08-01,Kandy,230,,
2010-09-01,Kandy,91,,
2010-10-01,Kandy,64,,
2010-11-01,Kandy,22,,
2010-12-01,Kandy,16,,
2010-01-01,Matale,138,,
2010-02-01,Matale,113,,
2010-03-01,Matale,35,,
2010-04-01,Matale,46,,
2010-05-01,Matale,35,,
2010-06-01,Matale,35,,
2010-07-01,Matale,97,,
2010-08-01,Matale,43,,
2010-09-01,Matale,23,,
2010-10-01,Matale,21,,
2010-11-01,Matale,19,,
2010-12-01,Matale,45,,
2010-01-01,N eliya,28,,
2010-02-01,N eliya,11,,
2010-03-01,N eliya,15,,
2010-04-01,N eliya,6,,
2010-05-01,N eliya,14,,
2010-06-01,N eliya,13,,
2010-07-01,N eliya,45,,
2010-08-01,N eliya,44,,
2010-09-01,N eliya,21,,
2010-10-01,N eliya,21,,
2010-11-01,N eliya,6,,
2010-12-01,N eliya,3,,
2010-01-01,Galle,36,,
2010-02-01,Galle,79,,
2010-03-01,Galle,86,,
2010-04-01,Galle,115,,
2010-05-01,Galle,83,,
2010-06-01,Galle,145,,
2010-07-01,Galle,228,,
2010-08-01,Galle,169,,
2010-09-01,Galle,105,,
2010-10-01,Galle,49,,
2010-11-01,Galle,11,,
2010-12-01,Galle,7,,
2010-01-01,Hambantota,49,,
2010-02-01,Hambantota,128,,
2010-03-01,Hambantota,85,,
2010-04-01,Hambantota,45,,
2010-05-01,Hambantota,29,,
2010-06-01,Hambantota,82,,
2010-07-01,Hambantota,161,,
2010-08-01,Hambantota,122,,
2010-09-01,Hambantota,67,,
2010-10-01,Hambantota,24,,
2010-11-01,Hambantota,7,,
2010-12-01,Hambantota,10,,
2010-01-01,Matara,36,,
2010-02-01,Matara,44,,
2010-03-01,Matara,41,,
2010-04-01,Matara,29,,
2010-05-01,Matara,28,,
2010-06-01,Matara,67,,
2010-07-01,Matara,148,,
2010-08-01,Matara,110,,
2010-09-01,Matara,62,,
2010-10-01,Matara,25,,
2010-11-01,Matara,15,,
2010-12-01,Matara,9,,
2010-01-01,Jaffna,858,,
2010-02-01,Jaffna,878,,
2010-03-01,Jaffna,170,,
2010-04-01,Jaffna,145,,
2010-05-01,Jaffna,82,,
2010-06-01,Jaffna,237,,
2010-07-01,Jaffna,236,,
2010-08-01,Jaffna,96,,
2010-09-01,Jaffna,40,,
2010-10-01,Jaffna,78,,
2010-11-01,Jaffna,79,,
2010-12-01,Jaffna,121,,
2010-01-01,Kilinochchi,0,,
2010-02-01,Kilinochchi,0,,
2010-03-01,Kilinochchi,0,,
2010-04-01,Kilinochchi,1,,
2010-05-01,Kilinochchi,0,,
2010-06-01,Kilinochchi,4,,
2010-07-01,Kilinochchi,5,,
2010-08-01,Kilinochchi,18,,
2010-09-01,Kilinochchi,12,,
2010-10-01,Kilinochchi,2,,
2010-11-01,Kilinochchi,5,,
2010-12-01,Kilinochchi,6,,
2010-01-01,Mannar,26,,
2010-02-01,Mannar,23,,
2010-03-01,Mannar,14,,
2010-04-01,Mannar,16,,
2010-05-01,Mannar,9,,
2010-06-01,Mannar,55,,
2010-07-01,Mannar,94,,
2010-08-01,Mannar,222,,
2010-09-01,Mannar,62,,
2010-10-01,Mannar,28,,
2010-11-01,Mannar,14,,
2010-12-01,Mannar,5,,
2010-01-01,Vavuniya,336,,
2010-02-01,Vavuniya,91,,
2010-03-01,Vavuniya,40,,
2010-04-01,Vavuniya,14,,
2010-05-01,Vavuniya,6,,
2010-06-01,Vavuniya,21,,
2010-07-01,Vavuniya,27,,
2010-08-01,Vavuniya,22,,
2010-09-01,Vavuniya,12,,
2010-10-01,Vavuniya,3,,
2010-11-01,Vavuniya,3,,
2010-12-01,Vavuniya,4,,
2010-01-01,Mullaitivu,0,,
2010-02-01,Mullaitivu,0,,
2010-03-01,Mullaitivu,0,,
2010-04-01,Mullaitivu,0,,
2010-05-01,Mullaitivu,1,,
2010-06-01,Mullaitivu,0,,
2010-07-01,Mullaitivu,2,,
2010-08-01,Mullaitivu,8,,
2010-09-01,Mullaitivu,7,,
2010-10-01,Mullaitivu,3,,
2010-11-01,Mullaitivu,1,,
2010-12-01,Mullaitivu,1,,
2010-01-01,Batticaloa,305,,
2010-02-01,Batticaloa,314,,
2010-03-01,Batticaloa,202,,
2010-04-01,Batticaloa,184,,
2010-05-01,Batticaloa,48,,
2010-06-01,Batticaloa,59,,
2010-07-01,Batticaloa,59,,
2010-08-01,Batticaloa,25,,
2010-09-01,Batticaloa,4,,
2010-10-01,Batticaloa,8,,
2010-11-01,Batticaloa,13,,
2010-12-01,Batticaloa,29,,
2010-01-01,Ampara,12,,
2010-02-01,Ampara,13,,
2010-03-01,Ampara,25,,
2010-04-01,Ampara,19,,
2010-05-01,Ampara,9,,
2010-06-01,Ampara,6,,
2010-07-01,Ampara,30,,
2010-08-01,Ampara,21,,
2010-09-01,Ampara,19,,
2010-10-01,Ampara,5,,
2010-11-01,Ampara,1,,
2010-12-01,Ampara,8,,
2010-01-01,Trincomalee,233,,
2010-02-01,Trincomalee,283,,
2010-03-01,Trincomalee,145,,
2010-04-01,Trincomalee,60,,
2010-05-01,Trincomalee,22,,
2010-06-01,Trincomalee,38,,
2010-07-01,Trincomalee,89,,
2010-08-01,Trincomalee,46,,
2010-09-01,Trincomalee,21,,
2010-10-01,Trincomalee,17,,
2010-11-01,Trincomalee,11,,
2010-12-01,Trincomalee,22,,
2010-01-01,Kurunegala,197,,
2010-02-01,Kurunegala,142,,
2010-03-01,Kurunegala,99,,
2010-04-01,Kurunegala,54,,
2010-05-01,Kurunegala,100,,
2010-06-01,Kurunegala,151,,
2010-07-01,Kurunegala,300,,
2010-08-01,Kurunegala,214,,
2010-09-01,Kurunegala,78,,
2010-10-01,Kurunegala,47,,
2010-11-01,Kurunegala,21,,
2010-12-01,Kurunegala,26,,
2010-01-01,Puttalam,208,,
2010-02-01,Puttalam,189,,
2010-03-01,Puttalam,86,,
2010-04-01,Puttalam,50,,
2010-05-01,Puttalam,51,,
2010-06-01,Puttalam,106,,
2010-07-01,Puttalam,137,,
2010-08-01,Puttalam,82,,
2010-09-01,Puttalam,49,,
2010-10-01,Puttalam,31,,
2010-11-01,Puttalam,25,,
2010-12-01,Puttalam,45,,
2010-01-01,Anuradhapura,267,,
2010-02-01,Anuradhapura,296,,
2010-03-01,Anuradhapura,131,,
2010-04-01,Anuradhapura,48,,
2010-05-01,Anuradhapura,21,,
2010-06-01,Anuradhapura,38,,
2010-07-01,Anuradhapura,83,,
2010-08-01,Anuradhapura,67,,
2010-09-01,Anuradhapura,60,,
2010-10-01,Anuradhapura,33,,
2010-11-01,Anuradhapura,26,,
2010-12-01,Anuradhapura,40,,
2010-01-01,Polonnaruwa,33,,
2010-02-01,Polonnaruwa,42,,
2010-03-01,Polonnaruwa,34,,
2010-04-01,Polonnaruwa,50,,
2010-05-01,Polonnaruwa,60,,
2010-06-01,Polonnaruwa,61,,
2010-07-01,Polonnaruwa,51,,
2010-08-01,Polonnaruwa,30,,
2010-09-01,Polonnaruwa,21,,
2010-10-01,Polonnaruwa,8,,
2010-11-01,Polonnaruwa,5,,
2010-12-01,Polonnaruwa,7,,
2010-01-01,Badulla,71,,
2010-02-01,Badulla,68,,
2010-03-01,Badulla,49,,
2010-04-01,Badulla,47,,
2010-05-01,Badulla,69,,
2010-06-01,Badulla,118,,
2010-07-01,Badulla,372,,
2010-08-01,Badulla,319,,
2010-09-01,Badulla,120,,
2010-10-01,Badulla,43,,
2010-11-01,Badulla,26,,
2010-12-01,Badulla,40,,
2010-01-01,Moneragala,50,,
2010-02-01,Moneragala,39,,
2010-03-01,Moneragala,55,,
2010-04-01,Moneragala,67,,
2010-05-01,Moneragala,53,,
2010-06-01,Moneragala,93,,
2010-07-01,Moneragala,314,,
2010-08-01,Moneragala,219,,
2010-09-01,Moneragala,65,,
2010-10-01,Moneragala,50,,
2010-11-01,Moneragala,42,,
2010-12-01,Moneragala,24,,
2010-01-01,Rathnapura,93,,
2010-02-01,Rathnapura,141,,
2010-03-01,Rathnapura,234,,
2010-04-01,Rathnapura,270,,
2010-05-01,Rathnapura,274,,
2010-06-01,Rathnapura,432,,
2010-07-01,Rathnapura,492,,
2010-08-01,Rathnapura,438,,
2010-09-01,Rathnapura,246,,
2010-10-01,Rathnapura,118,,
2010-11-01,Rathnapura,53,,
2010-12-01,Rathnapura,46,,
2010-01-01,Kegalle,90,,
2010-02-01,Kegalle,136,,
2010-03-01,Kegalle,76,,
2010-04-01,Kegalle,49,,
2010-05-01,Kegalle,53,,
2010-06-01,Kegalle,117,,
2010-07-01,Kegalle,161,,
2010-08-01,Kegalle,104,,
2010-09-01,Kegalle,64,,
2010-10-01,Kegalle,25,,
2010-11-01,Kegalle,22,,
2010-12-01,Kegalle,21,,
2010-01-01,Kalmunai,215,,
2010-02-01,Kalmunai,174,,
2010-03-01,Kalmunai,71,,
2010-04-01,Kalmunai,57,,
2010-05-01,Kalmunai,13,,
2010-06-01,Kalmunai,8,,
2010-07-01,Kalmunai,5,,
2010-08-01,Kalmunai,9,,
2010-09-01,Kalmunai,6,,
2010-10-01,Kalmunai,10,,
2010-11-01,Kalmunai,23,,
2010-12-01,Kalmunai,15,,
2011-01-01,Colombo,309,,
2011-02-01,Colombo,392,,
2011-03-01,Colombo,340,,
2011-04-01,Colombo,528,,
2011-05-01,Colombo,698,,
2011-06-01,Colombo,1610,,
2011-07-01,Colombo,2085,,
2011-08-01,Colombo,824,,
2011-09-01,Colombo,863,,
2011-10-01,Colombo,599,,
2011-11-01,Colombo,536,,
2011-12-01,Colombo,1339,,
2011-01-01,Gampaha,134,,
2011-02-01,Gampaha,119,,
2011-03-01,Gampaha,141,,
2011-04-01,Gampaha,183,,
2011-05-01,Gampaha,218,,
2011-06-01,Gampaha,537,,
2011-07-01,Gampaha,911,,
2011-08-01,Gampaha,428,,
2011-09-01,Gampaha,367,,
2011-10-01,Gampaha,321,,
2011-11-01,Gampaha,347,,
2011-12-01,Gampaha,668,,
2011-01-01,Kalutara,48,,
2011-02-01,Kalutara,52,,
2011-03-01,Kalutara,57,,
2011-04-01,Kalutara,133,,
2011-05-01,Kalutara,148,,
2011-06-01,Kalutara,185,,
2011-07-01,Kalutara,188,,
2011-08-01,Kalutara,107,,
2011-09-01,Kalutara,93,,
2011-10-01,Kalutara,100,,
2011-11-01,Kalutara,111,,
2011-12-01,Kalutara,194,,
2011-01-01,Kandy,26,,
2011-02-01,Kandy,28,,
2011-03-01,Kandy,32,,
2011-04-01,Kandy,62,,
2011-05-01,Kandy,53,,
2011-06-01,Kandy,81,,
2011-07-01,Kandy,218,,
2011-08-01,Kandy,99,,
2011-09-01,Kandy,251,,
2011-10-01,Kandy,255,,
2011-11-01,Kandy,182,,
2011-12-01,Kandy,348,,
2011-01-01,Matale,10,,
2011-02-01,Matale,18,,
2011-03-01,Matale,16,,
2011-04-01,Matale,20,,
2011-05-01,Matale,37,,
2011-06-01,Matale,53,,
2011-07-01,Matale,66,,
2011-08-01,Matale,25,,
2011-09-01,Matale,26,,
2011-10-01,Matale,17,,
2011-11-01,Matale,21,,
2011-12-01,Matale,56,,
2011-01-01,N eliya,3,,
2011-02-01,N eliya,8,,
2011-03-01,N eliya,9,,
2011-04-01,N eliya,19,,
2011-05-01,N eliya,17,,
2011-06-01,N eliya,20,,
2011-07-01,N eliya,50,,
2011-08-01,N eliya,10,,
2011-09-01,N eliya,31,,
2011-10-01,N eliya,43,,
2011-11-01,N eliya,17,,
2011-12-01,N eliya,25,,
2011-01-01,Galle,7,,
2011-02-01,Galle,19,,
2011-03-01,Galle,30,,
2011-04-01,Galle,57,,
2011-05-01,Galle,98,,
2011-06-01,Galle,112,,
2011-07-01,Galle,168,,
2011-08-01,Galle,100,,
2011-09-01,Galle,96,,
2011-10-01,Galle,50,,
2011-11-01,Galle,49,,
2011-12-01,Galle,93,,
2011-01-01,Hambantota,16,,
2011-02-01,Hambantota,8,,
2011-03-01,Hambantota,27,,
2011-04-01,Hambantota,70,,
2011-05-01,Hambantota,87,,
2011-06-01,Hambantota,48,,
2011-07-01,Hambantota,51,,
2011-08-01,Hambantota,18,,
2011-09-01,Hambantota,19,,
2011-10-01,Hambantota,13,,
2011-11-01,Hambantota,20,,
2011-12-01,Hambantota,39,,
2011-01-01,Matara,14,,
2011-02-01,Matara,18,,
2011-03-01,Matara,35,,
2011-04-01,Matara,55,,
2011-05-01,Matara,57,,
2011-06-01,Matara,51,,
2011-07-01,Matara,83,,
2011-08-01,Matara,27,,
2011-09-01,Matara,63,,
2011-10-01,Matara,72,,
2011-11-01,Matara,141,,
2011-12-01,Matara,179,,
2011-01-01,Jaffna,58,,
2011-02-01,Jaffna,34,,
2011-03-01,Jaffna,24,,
2011-04-01,Jaffna,20,,
2011-05-01,Jaffna,10,,
2011-06-01,Jaffna,16,,
2011-07-01,Jaffna,35,,
2011-08-01,Jaffna,33,,
2011-09-01,Jaffna,46,,
2011-10-01,Jaffna,19,,
2011-11-01,Jaffna,34,,
2011-12-01,Jaffna,71,,
2011-01-01,Kilinochchi,2,,
2011-02-01,Kilinochchi,4,,
2011-03-01,Kilinochchi,10,,
2011-04-01,Kilinochchi,13,,
2011-05-01,Kilinochchi,4,,
2011-06-01,Kilinochchi,3,,
2011-07-01,Kilinochchi,3,,
2011-08-01,Kilinochchi,5,,
2011-09-01,Kilinochchi,8,,
2011-10-01,Kilinochchi,3,,
2011-11-01,Kilinochchi,4,,
2011-12-01,Kilinochchi,7,,
2011-01-01,Mannar,8,,
2011-02-01,Mannar,5,,
2011-03-01,Mannar,4,,
2011-04-01,Mannar,2,,
2011-05-01,Mannar,2,,
2011-06-01,Mannar,2,,
2011-07-01,Mannar,2,,
2011-08-01,Mannar,1,,
2011-09-01,Mannar,0,,
2011-10-01,Mannar,17,,
2011-11-01,Mannar,8,,
2011-12-01,Mannar,49,,
2011-01-01,Vavuniya,13,,
2011-02-01,Vavuniya,3,,
2011-03-01,Vavuniya,15,,
2011-04-01,Vavuniya,5,,
2011-05-01,Vavuniya,7,,
2011-06-01,Vavuniya,11,,
2011-07-01,Vavuniya,8,,
2011-08-01,Vavuniya,2,,
2011-09-01,Vavuniya,3,,
2011-10-01,Vavuniya,3,,
2011-11-01,Vavuniya,4,,
2011-12-01,Vavuniya,7,,
2011-01-01,Mullaitivu,2,,
2011-02-01,Mullaitivu,3,,
2011-03-01,Mullaitivu,0,,
2011-04-01,Mullaitivu,1,,
2011-05-01,Mullaitivu,1,,
2011-06-01,Mullaitivu,7,,
2011-07-01,Mullaitivu,1,,
2011-08-01,Mullaitivu,0,,
2011-09-01,Mullaitivu,0,,
2011-10-01,Mullaitivu,1,,
2011-11-01,Mullaitivu,2,,
2011-12-01,Mullaitivu,1,,
2011-01-01,Batticaloa,31,,
2011-02-01,Batticaloa,41,,
2011-03-01,Batticaloa,104,,
2011-04-01,Batticaloa,185,,
2011-05-01,Batticaloa,141,,
2011-06-01,Batticaloa,112,,
2011-07-01,Batticaloa,53,,
2011-08-01,Batticaloa,21,,
2011-09-01,Batticaloa,35,,
2011-10-01,Batticaloa,123,,
2011-11-01,Batticaloa,289,,
2011-12-01,Batticaloa,558,,
2011-01-01,Ampara,12,,
2011-02-01,Ampara,6,,
2011-03-01,Ampara,2,,
2011-04-01,Ampara,20,,
2011-05-01,Ampara,10,,
2011-06-01,Ampara,29,,
2011-07-01,Ampara,20,,
2011-08-01,Ampara,11,,
2011-09-01,Ampara,24,,
2011-10-01,Ampara,13,,
2011-11-01,Ampara,16,,
2011-12-01,Ampara,33,,
2011-01-01,Trincomalee,7,,
2011-02-01,Trincomalee,17,,
2011-03-01,Trincomalee,25,,
2011-04-01,Trincomalee,25,,
2011-05-01,Trincomalee,12,,
2011-06-01,Trincomalee,19,,
2011-07-01,Trincomalee,21,,
2011-08-01,Trincomalee,6,,
2011-09-01,Trincomalee,10,,
2011-10-01,Trincomalee,3,,
2011-11-01,Trincomalee,8,,
2011-12-01,Trincomalee,24,,
2011-01-01,Kurunegala,31,,
2011-02-01,Kurunegala,49,,
2011-03-01,Kurunegala,60,,
2011-04-01,Kurunegala,59,,
2011-05-01,Kurunegala,91,,
2011-06-01,Kurunegala,116,,
2011-07-01,Kurunegala,178,,
2011-08-01,Kurunegala,84,,
2011-09-01,Kurunegala,84,,
2011-10-01,Kurunegala,71,,
2011-11-01,Kurunegala,82,,
2011-12-01,Kurunegala,135,,
2011-01-01,Puttalam,72,,
2011-02-01,Puttalam,64,,
2011-03-01,Puttalam,49,,
2011-04-01,Puttalam,28,,
2011-05-01,Puttalam,21,,
2011-06-01,Puttalam,52,,
2011-07-01,Puttalam,62,,
2011-08-01,Puttalam,23,,
2011-09-01,Puttalam,31,,
2011-10-01,Puttalam,27,,
2011-11-01,Puttalam,40,,
2011-12-01,Puttalam,102,,
2011-01-01,Anuradhapura,21,,
2011-02-01,Anuradhapura,18,,
2011-03-01,Anuradhapura,14,,
2011-04-01,Anuradhapura,21,,
2011-05-01,Anuradhapura,31,,
2011-06-01,Anuradhapura,39,,
2011-07-01,Anuradhapura,43,,
2011-08-01,Anuradhapura,21,,
2011-09-01,Anuradhapura,22,,
2011-10-01,Anuradhapura,24,,
2011-11-01,Anuradhapura,12,,
2011-12-01,Anuradhapura,33,,
2011-01-01,Polonnaruwa,5,,
2011-02-01,Polonnaruwa,38,,
2011-03-01,Polonnaruwa,20,,
2011-04-01,Polonnaruwa,28,,
2011-05-01,Polonnaruwa,38,,
2011-06-01,Polonnaruwa,44,,
2011-07-01,Polonnaruwa,36,,
2011-08-01,Polonnaruwa,23,,
2011-09-01,Polonnaruwa,18,,
2011-10-01,Polonnaruwa,16,,
2011-11-01,Polonnaruwa,6,,
2011-12-01,Polonnaruwa,32,,
2011-01-01,Badulla,22,,
2011-02-01,Badulla,21,,
2011-03-01,Badulla,15,,
2011-04-01,Badulla,36,,
2011-05-01,Badulla,31,,
2011-06-01,Badulla,65,,
2011-07-01,Badulla,201,,
2011-08-01,Badulla,54,,
2011-09-01,Badulla,46,,
2011-10-01,Badulla,39,,
2011-11-01,Badulla,49,,
2011-12-01,Badulla,53,,
2011-01-01,Moneragala,17,,
2011-02-01,Moneragala,24,,
2011-03-01,Moneragala,15,,
2011-04-01,Moneragala,33,,
2011-05-01,Moneragala,16,,
2011-06-01,Moneragala,18,,
2011-07-01,Moneragala,32,,
2011-08-01,Moneragala,17,,
2011-09-01,Moneragala,34,,
2011-10-01,Moneragala,30,,
2011-11-01,Moneragala,40,,
2011-12-01,Moneragala,36,,
2011-01-01,Rathnapura,47,,
2011-02-01,Rathnapura,38,,
2011-03-01,Rathnapura,40,,
2011-04-01,Rathnapura,113,,
2011-05-01,Rathnapura,89,,
2011-06-01,Rathnapura,118,,
2011-07-01,Rathnapura,153,,
2011-08-01,Rathnapura,86,,
2011-09-01,Rathnapura,117,,
2011-10-01,Rathnapura,87,,
2011-11-01,Rathnapura,91,,
2011-12-01,Rathnapura,181,,
2011-01-01,Kegalle,15,,
2011-02-01,Kegalle,24,,
2011-03-01,Kegalle,28,,
2011-04-01,Kegalle,51,,
2011-05-01,Kegalle,48,,
2011-06-01,Kegalle,120,,
2011-07-01,Kegalle,141,,
2011-08-01,Kegalle,81,,
2011-09-01,Kegalle,156,,
2011-10-01,Kegalle,176,,
2011-11-01,Kegalle,88,,
2011-12-01,Kegalle,152,,
2011-01-01,Kalmunai,3,,
2011-02-01,Kalmunai,1,,
2011-03-01,Kalmunai,6,,
2011-04-01,Kalmunai,4,,
2011-05-01,Kalmunai,2,,
2011-06-01,Kalmunai,3,,
2011-07-01,Kalmunai,8,,
2011-08-01,Kalmunai,0,,
2011-09-01,Kalmunai,2,,
2011-10-01,Kalmunai,5,,
2011-11-01,Kalmunai,6,,
2011-12-01,Kalmunai,48,,
2012-01-01,Colombo,1066,,
2012-02-01,Colombo,744,,
2012-03-01,Colombo,630,,
2012-04-01,Colombo,412,,
2012-05-01,Colombo,583,,
2012-06-01,Colombo,1251,,
2012-07-01,Colombo,1314,,
2012-08-01,Colombo,1231,,
2012-09-01,Colombo,525,,
2012-10-01,Colombo,726,,
2012-11-01,Colombo,853,,
2012-12-01,Colombo,682,,
2012-01-01,Gampaha,847,,
2012-02-01,Gampaha,640,,
2012-03-01,Gampaha,447,,
2012-04-01,Gampaha,367,,
2012-05-01,Gampaha,397,,
2012-06-01,Gampaha,1180,,
2012-07-01,Gampaha,969,,
2012-08-01,Gampaha,884,,
2012-09-01,Gampaha,479,,
2012-10-01,Gampaha,570,,
2012-11-01,Gampaha,737,,
2012-12-01,Gampaha,489,,
2012-01-01,Kalutara,180,,
2012-02-01,Kalutara,260,,
2012-03-01,Kalutara,209,,
2012-04-01,Kalutara,205,,
2012-05-01,Kalutara,182,,
2012-06-01,Kalutara,364,,
2012-07-01,Kalutara,348,,
2012-08-01,Kalutara,339,,
2012-09-01,Kalutara,156,,
2012-10-01,Kalutara,192,,
2012-11-01,Kalutara,213,,
2012-12-01,Kalutara,143,,
2012-01-01,Kandy,270,,
2012-02-01,Kandy,194,,
2012-03-01,Kandy,114,,
2012-04-01,Kandy,122,,
2012-05-01,Kandy,194,,
2012-06-01,Kandy,298,,
2012-07-01,Kandy,287,,
2012-08-01,Kandy,355,,
2012-09-01,Kandy,135,,
2012-10-01,Kandy,177,,
2012-11-01,Kandy,185,,
2012-12-01,Kandy,186,,
2012-01-01,Matale,45,,
2012-02-01,Matale,47,,
2012-03-01,Matale,59,,
2012-04-01,Matale,35,,
2012-05-01,Matale,32,,
2012-06-01,Matale,81,,
2012-07-01,Matale,29,,
2012-08-01,Matale,62,,
2012-09-01,Matale,46,,
2012-10-01,Matale,44,,
2012-11-01,Matale,47,,
2012-12-01,Matale,69,,
2012-01-01,N eliya,24,,
2012-02-01,N eliya,35,,
2012-03-01,N eliya,41,,
2012-04-01,N eliya,25,,
2012-05-01,N eliya,18,,
2012-06-01,N eliya,58,,
2012-07-01,N eliya,30,,
2012-08-01,N eliya,30,,
2012-09-01,N eliya,21,,
2012-10-01,N eliya,17,,
2012-11-01,N eliya,30,,
2012-12-01,N eliya,13,,
2012-01-01,Galle,105,,
2012-02-01,Galle,105,,
2012-03-01,Galle,161,,
2012-04-01,Galle,90,,
2012-05-01,Galle,99,,
2012-06-01,Galle,221,,
2012-07-01,Galle,217,,
2012-08-01,Galle,241,,
2012-09-01,Galle,78,,
2012-10-01,Galle,60,,
2012-11-01,Galle,78,,
2012-12-01,Galle,58,,
2012-01-01,Hambantota,58,,
2012-02-01,Hambantota,66,,
2012-03-01,Hambantota,45,,
2012-04-01,Hambantota,37,,
2012-05-01,Hambantota,31,,
2012-06-01,Hambantota,59,,
2012-07-01,Hambantota,51,,
2012-08-01,Hambantota,78,,
2012-09-01,Hambantota,33,,
2012-10-01,Hambantota,53,,
2012-11-01,Hambantota,60,,
2012-12-01,Hambantota,33,,
2012-01-01,Matara,186,,
2012-02-01,Matara,147,,
2012-03-01,Matara,155,,
2012-04-01,Matara,94,,
2012-05-01,Matara,84,,
2012-06-01,Matara,147,,
2012-07-01,Matara,186,,
2012-08-01,Matara,241,,
2012-09-01,Matara,141,,
2012-10-01,Matara,196,,
2012-11-01,Matara,158,,
2012-12-01,Matara,100,,
2012-01-01,Jaffna,91,,
2012-02-01,Jaffna,40,,
2012-03-01,Jaffna,43,,
2012-04-01,Jaffna,24,,
2012-05-01,Jaffna,27,,
2012-06-01,Jaffna,34,,
2012-07-01,Jaffna,26,,
2012-08-01,Jaffna,36,,
2012-09-01,Jaffna,41,,
2012-10-01,Jaffna,143,,
2012-11-01,Jaffna,205,,
2012-12-01,Jaffna,184,,
2012-01-01,Kilinochchi,8,,
2012-02-01,Kilinochchi,2,,
2012-03-01,Kilinochchi,5,,
2012-04-01,Kilinochchi,3,,
2012-05-01,Kilinochchi,19,,
2012-06-01,Kilinochchi,16,,
2012-07-01,Kilinochchi,8,,
2012-08-01,Kilinochchi,11,,
2012-09-01,Kilinochchi,6,,
2012-10-01,Kilinochchi,2,,
2012-11-01,Kilinochchi,5,,
2012-12-01,Kilinochchi,8,,
2012-01-01,Mannar,38,,
2012-02-01,Mannar,16,,
2012-03-01,Mannar,10,,
2012-04-01,Mannar,9,,
2012-05-01,Mannar,6,,
2012-06-01,Mannar,15,,
2012-07-01,Mannar,19,,
2012-08-01,Mannar,11,,
2012-09-01,Mannar,2,,
2012-10-01,Mannar,6,,
2012-11-01,Mannar,21,,
2012-12-01,Mannar,33,,
2012-01-01,Vavuniya,13,,
2012-02-01,Vavuniya,5,,
2012-03-01,Vavuniya,5,,
2012-04-01,Vavuniya,2,,
2012-05-01,Vavuniya,5,,
2012-06-01,Vavuniya,2,,
2012-07-01,Vavuniya,3,,
2012-08-01,Vavuniya,16,,
2012-09-01,Vavuniya,20,,
2012-10-01,Vavuniya,13,,
2012-11-01,Vavuniya,9,,
2012-12-01,Vavuniya,11,,
2012-01-01,Mullaitivu,2,,
2012-02-01,Mullaitivu,1,,
2012-03-01,Mullaitivu,1,,
2012-04-01,Mullaitivu,1,,
2012-05-01,Mullaitivu,3,,
2012-06-01,Mullaitivu,4,,
2012-07-01,Mullaitivu,5,,
2012-08-01,Mullaitivu,3,,
2012-09-01,Mullaitivu,2,,
2012-10-01,Mullaitivu,0,,
2012-11-01,Mullaitivu,6,,
2012-12-01,Mullaitivu,14,,
2012-01-01,Batticaloa,263,,
2012-02-01,Batticaloa,116,,
2012-03-01,Batticaloa,91,,
2012-04-01,Batticaloa,32,,
2012-05-01,Batticaloa,35,,
2012-06-01,Batticaloa,32,,
2012-07-01,Batticaloa,11,,
2012-08-01,Batticaloa,21,,
2012-09-01,Batticaloa,7,,
2012-10-01,Batticaloa,26,,
2012-11-01,Batticaloa,36,,
2012-12-01,Batticaloa,47,,
2012-01-01,Ampara,18,,
2012-02-01,Ampara,6,,
2012-03-01,Ampara,4,,
2012-04-01,Ampara,9,,
2012-05-01,Ampara,21,,
2012-06-01,Ampara,15,,
2012-07-01,Ampara,29,,
2012-08-01,Ampara,13,,
2012-09-01,Ampara,9,,
2012-10-01,Ampara,11,,
2012-11-01,Ampara,14,,
2012-12-01,Ampara,6,,
2012-01-01,Trincomalee,23,,
2012-02-01,Trincomalee,23,,
2012-03-01,Trincomalee,26,,
2012-04-01,Trincomalee,6,,
2012-05-01,Trincomalee,8,,
